"","subid","trial.num","item","item1","item2","word.type","image.type","choice.side","response","rt","date","time","gender","age","language"
"883","25",22,"pig.goat","goat","pig","or","and/or","right","or",1474,"11/18/2015","11:23","M","25","English"
"884","25",23,"cup.spoon","spoon","cup","noun","and/or","right","or",1931,"11/18/2015","11:23","M","25","English"
"885","25",24,"cupcake.popsicle","cupcake","popsicle","and","or/noun","right","noun",8883,"11/18/2015","11:23","M","25","English"
"886","25",25,"tree.flower","tree","flower","noun","and/noun","right","noun",1733,"11/18/2015","11:23","M","25","English"
"887","25",26,"cookie.pretzel","cookie","pretzel","noun","and/noun","right","noun",1064,"11/18/2015","11:23","M","25","English"
"888","25",27,"car.bus","car","bus","noun","or/noun","right","noun",1513,"11/18/2015","11:23","M","25","English"
"889","25",28,"present.party_hat","party_hat","present","or","or/noun","left","or",1552,"11/18/2015","11:23","M","25","English"
"890","25",29,"comb.toothbrush","comb","toothbrush","noun","and/noun","right","noun",1955,"11/18/2015","11:23","M","25","English"
"891","25",30,"cake.donut","donut","cake","or","and/noun","right","noun",2140,"11/18/2015","11:23","M","25","English"
"892","25",31,"sock.shoe","sock","shoe","and","and/or","left","and",1672,"11/18/2015","11:23","M","25","English"
"893","25",32,"plate.fork","fork","plate","or","and/noun","right","noun",1304,"11/18/2015","11:23","M","25","English"
"894","25",33,"banana.orange","banana","orange","and","and/or","left","and",1526,"11/18/2015","11:23","M","25","English"
"895","25",34,"butterfly.bee","bee","butterfly","and","and/or","left","and",1440,"11/18/2015","11:23","M","25","English"
"896","25",35,"shorts.shirt","shorts","shirt","and","or/noun","left","or",1272,"11/18/2015","11:23","M","25","English"
"897","25",36,"plane.boat","boat","plane","or","and/or","right","or",3432,"11/18/2015","11:24","M","25","English"
"898","26",1,"table.chair","chair","table","and","and/noun","left","and",2655,"11/18/2015","13:27","F","35","English"
"899","26",2,"horse.cow","cow","horse","noun","and/noun","right","noun",1707,"11/18/2015","13:27","F","35","English"
"900","26",3,"hat.mitten","hat","mitten","or","and/or","right","or",2763,"11/18/2015","13:27","F","35","English"
"901","26",4,"cake.donut","donut","cake","and","and/noun","left","and",1939,"11/18/2015","13:27","F","35","English"
"902","26",5,"cup.spoon","spoon","cup","or","and/noun","right","noun",8964,"11/18/2015","13:27","F","35","English"
"903","26",6,"carrot.strawberry","carrot","strawberry","or","or/noun","left","or",2328,"11/18/2015","13:27","F","35","English"
"904","26",7,"shorts.shirt","shirt","shorts","or","and/or","right","or",1865,"11/18/2015","13:27","F","35","English"
"905","26",8,"giraffe.elephant","elephant","giraffe","or","and/or","right","or",2052,"11/18/2015","13:27","F","35","English"
"906","26",9,"house.barn","house","barn","or","and/noun","right","noun",2671,"11/18/2015","13:28","F","35","English"
"907","26",10,"pig.goat","pig","goat","noun","and/or","right","or",2831,"11/18/2015","13:28","F","35","English"
"908","26",11,"drum.guitar","guitar","drum","and","and/or","left","and",1556,"11/18/2015","13:28","F","35","English"
"909","26",12,"train.firetruck","firetruck","train","and","or/noun","left","or",1152,"11/18/2015","13:28","F","35","English"
"910","26",13,"scissors.paintbrush","scissors","paintbrush","and","or/noun","left","or",2066,"11/18/2015","13:28","F","35","English"
"911","26",14,"dog.cat","cat","dog","or","or/noun","left","or",1640,"11/18/2015","13:28","F","35","English"
"912","26",15,"banana.orange","banana","orange","noun","or/noun","right","noun",1876,"11/18/2015","13:28","F","35","English"
"913","26",16,"bear.sheep","sheep","bear","and","or/noun","left","or",1265,"11/18/2015","13:28","F","35","English"
"914","26",17,"plate.fork","plate","fork","noun","or/noun","right","noun",1398,"11/18/2015","13:28","F","35","English"
"915","26",18,"cupcake.popsicle","cupcake","popsicle","and","and/noun","left","and",1466,"11/18/2015","13:28","F","35","English"
"916","26",19,"bird.monkey","monkey","bird","or","or/noun","left","or",1355,"11/18/2015","13:28","F","35","English"
"917","26",20,"tree.flower","flower","tree","or","or/noun","left","or",1092,"11/18/2015","13:28","F","35","English"
"918","26",21,"apple.pear","apple","pear","or","and/or","right","or",1995,"11/18/2015","13:28","F","35","English"
"919","26",22,"plane.boat","boat","plane","noun","and/noun","right","noun",1030,"11/18/2015","13:28","F","35","English"
"920","26",23,"clock.lamp","lamp","clock","or","and/noun","right","noun",3865,"11/18/2015","13:28","F","35","English"
"921","26",24,"frog.turtle","turtle","frog","or","and/noun","right","noun",1790,"11/18/2015","13:28","F","35","English"
"922","26",25,"pencil.crayon","pencil","crayon","and","and/or","left","and",1737,"11/18/2015","13:28","F","35","English"
"923","26",26,"penguin.fish","fish","penguin","noun","and/or","right","or",1690,"11/18/2015","13:28","F","35","English"
"924","26",27,"comb.toothbrush","toothbrush","comb","and","or/noun","left","or",1710,"11/18/2015","13:28","F","35","English"
"925","26",28,"purse.watch","watch","purse","noun","or/noun","right","noun",1342,"11/18/2015","13:28","F","35","English"
"926","26",29,"necklace.dress","necklace","dress","and","and/or","left","and",2373,"11/18/2015","13:28","F","35","English"
"927","26",30,"cookie.pretzel","pretzel","cookie","noun","and/or","right","or",2230,"11/18/2015","13:28","F","35","English"
"928","26",31,"butterfly.bee","butterfly","bee","noun","and/or","right","or",2357,"11/18/2015","13:29","F","35","English"
"929","26",32,"chicken.duck","chicken","duck","noun","or/noun","right","noun",1051,"11/18/2015","13:29","F","35","English"
"930","26",33,"sock.shoe","shoe","sock","and","and/noun","left","and",2328,"11/18/2015","13:29","F","35","English"
"931","26",34,"present.party_hat","party_hat","present","and","and/or","left","and",1507,"11/18/2015","13:29","F","35","English"
"932","26",35,"tiger.lion","tiger","lion","noun","and/noun","right","noun",1219,"11/18/2015","13:29","F","35","English"
"933","26",36,"car.bus","car","bus","noun","and/noun","right","noun",790,"11/18/2015","13:29","F","35","English"
"934","27",1,"tiger.lion","lion","tiger","or","and/noun","left","and",12462,"11/18/2015","13:20","F","65","English"
"935","27",2,"table.chair","chair","table","or","and/or","right","or",11322,"11/18/2015","13:20","F","65","English"
"936","27",3,"purse.watch","purse","watch","and","and/noun","left","and",7199,"11/18/2015","13:20","F","65","English"
"937","27",4,"penguin.fish","fish","penguin","or","or/noun","left","or",7376,"11/18/2015","13:20","F","65","English"
"938","27",5,"car.bus","car","bus","or","or/noun","left","or",23674,"11/18/2015","13:21","F","65","English"
"939","27",6,"bird.monkey","monkey","bird","and","and/noun","left","and",3078,"11/18/2015","13:21","F","65","English"
"940","27",7,"frog.turtle","turtle","frog","and","or/noun","left","or",3737,"11/18/2015","13:21","F","65","English"
"941","27",8,"house.barn","barn","house","and","and/or","left","and",7155,"11/18/2015","13:21","F","65","English"
"942","27",9,"comb.toothbrush","comb","toothbrush","noun","and/noun","right","noun",4827,"11/18/2015","13:21","F","65","English"
"943","27",10,"plate.fork","plate","fork","noun","and/or","right","or",4026,"11/18/2015","13:21","F","65","English"
"944","27",11,"sock.shoe","shoe","sock","or","and/noun","right","noun",5380,"11/18/2015","13:21","F","65","English"
"945","27",12,"horse.cow","cow","horse","or","and/noun","right","noun",4059,"11/18/2015","13:21","F","65","English"
"946","27",13,"plane.boat","boat","plane","and","and/noun","left","and",3300,"11/18/2015","13:21","F","65","English"
"947","27",14,"cake.donut","donut","cake","noun","or/noun","right","noun",4372,"11/18/2015","13:21","F","65","English"
"948","27",15,"tree.flower","flower","tree","and","or/noun","left","or",3054,"11/18/2015","13:21","F","65","English"
"949","27",16,"pencil.crayon","pencil","crayon","and","or/noun","left","or",3598,"11/18/2015","13:22","F","65","English"
"950","27",17,"cookie.pretzel","cookie","pretzel","and","and/or","left","and",7080,"11/18/2015","13:22","F","65","English"
"951","27",18,"cupcake.popsicle","popsicle","cupcake","or","and/or","right","or",4138,"11/18/2015","13:22","F","65","English"
"952","27",19,"shorts.shirt","shorts","shirt","or","or/noun","left","or",7003,"11/18/2015","13:22","F","65","English"
"953","27",20,"banana.orange","banana","orange","or","and/noun","right","noun",2674,"11/18/2015","13:22","F","65","English"
"954","27",21,"butterfly.bee","butterfly","bee","noun","and/or","right","or",4762,"11/18/2015","13:22","F","65","English"
"955","27",22,"bear.sheep","sheep","bear","and","and/or","left","and",3859,"11/18/2015","13:22","F","65","English"
"956","27",23,"present.party_hat","present","party_hat","noun","and/or","right","or",3716,"11/18/2015","13:22","F","65","English"
"957","27",24,"cup.spoon","cup","spoon","and","or/noun","left","or",2650,"11/18/2015","13:22","F","65","English"
"958","27",25,"train.firetruck","firetruck","train","noun","and/noun","right","noun",3178,"11/18/2015","13:22","F","65","English"
"959","27",26,"pig.goat","goat","pig","and","and/noun","left","and",2682,"11/18/2015","13:22","F","65","English"
"960","27",27,"hat.mitten","hat","mitten","or","or/noun","left","or",3729,"11/18/2015","13:22","F","65","English"
"961","27",28,"clock.lamp","clock","lamp","noun","and/or","right","or",3137,"11/18/2015","13:23","F","65","English"
"962","27",29,"dog.cat","dog","cat","or","and/or","right","or",2733,"11/18/2015","13:23","F","65","English"
"963","27",30,"drum.guitar","guitar","drum","noun","and/noun","right","noun",2395,"11/18/2015","13:23","F","65","English"
"964","27",31,"giraffe.elephant","giraffe","elephant","noun","or/noun","right","noun",4610,"11/18/2015","13:23","F","65","English"
"965","27",32,"carrot.strawberry","carrot","strawberry","and","and/or","left","and",2577,"11/18/2015","13:23","F","65","English"
"966","27",33,"apple.pear","pear","apple","noun","and/noun","right","noun",2254,"11/18/2015","13:23","F","65","English"
"967","27",34,"necklace.dress","dress","necklace","noun","or/noun","right","noun",2005,"11/18/2015","13:23","F","65","English"
"968","27",35,"scissors.paintbrush","paintbrush","scissors","noun","or/noun","right","noun",2474,"11/18/2015","13:23","F","65","English"
"969","27",36,"chicken.duck","duck","chicken","or","and/or","right","or",2907,"11/18/2015","13:23","F","65","English"
"970","28",1,"butterfly.bee","bee","butterfly","or","and/or","left","and",19665,"11/18/2015","11:06","F","35","English"
"971","28",2,"comb.toothbrush","comb","toothbrush","noun","and/noun","right","noun",8860,"11/18/2015","11:06","F","35","English"
"972","28",3,"sock.shoe","shoe","sock","or","and/noun","left","and",5191,"11/18/2015","11:06","F","35","English"
"973","28",4,"plate.fork","plate","fork","noun","and/noun","right","noun",1665,"11/18/2015","11:06","F","35","English"
"974","28",5,"banana.orange","orange","banana","and","and/noun","left","and",2426,"11/18/2015","11:06","F","35","English"
"975","28",6,"pencil.crayon","pencil","crayon","and","or/noun","left","or",4801,"11/18/2015","11:06","F","35","English"
"976","28",7,"cup.spoon","spoon","cup","or","and/or","right","or",5002,"11/18/2015","11:06","F","35","English"
"977","28",8,"house.barn","house","barn","noun","and/noun","right","noun",1914,"11/18/2015","11:06","F","35","English"
"978","28",9,"table.chair","table","chair","or","or/noun","left","or",2619,"11/18/2015","11:06","F","35","English"
"979","28",10,"clock.lamp","clock","lamp","noun","or/noun","right","noun",1812,"11/18/2015","11:07","F","35","English"
"980","28",11,"chicken.duck","chicken","duck","or","or/noun","left","or",2739,"11/18/2015","11:07","F","35","English"
"981","28",12,"necklace.dress","necklace","dress","and","and/noun","left","and",1786,"11/18/2015","11:07","F","35","English"
"982","28",13,"tree.flower","tree","flower","and","or/noun","left","or",3867,"11/18/2015","11:07","F","35","English"
"983","28",14,"tiger.lion","lion","tiger","or","or/noun","left","or",2235,"11/18/2015","11:07","F","35","English"
"984","28",15,"hat.mitten","hat","mitten","or","or/noun","left","or",1851,"11/18/2015","11:07","F","35","English"
"985","28",16,"scissors.paintbrush","paintbrush","scissors","noun","and/or","right","or",2370,"11/18/2015","11:07","F","35","English"
"986","28",17,"purse.watch","watch","purse","or","and/noun","left","and",4972,"11/18/2015","11:07","F","35","English"
"987","28",18,"plane.boat","boat","plane","noun","and/or","right","or",2411,"11/18/2015","11:07","F","35","English"
"988","28",19,"train.firetruck","firetruck","train","noun","and/or","right","or",1585,"11/18/2015","11:07","F","35","English"
"989","28",20,"present.party_hat","present","party_hat","and","and/noun","left","and",3866,"11/18/2015","11:07","F","35","English"
"990","28",21,"carrot.strawberry","strawberry","carrot","noun","or/noun","right","noun",1131,"11/18/2015","11:07","F","35","English"
"991","28",22,"giraffe.elephant","giraffe","elephant","and","and/or","left","and",1347,"11/18/2015","11:07","F","35","English"
"992","28",23,"apple.pear","apple","pear","or","and/or","right","or",1675,"11/18/2015","11:07","F","35","English"
"993","28",24,"penguin.fish","penguin","fish","or","and/noun","left","and",5122,"11/18/2015","11:07","F","35","English"
"994","28",25,"cake.donut","donut","cake","and","and/or","left","and",1458,"11/18/2015","11:07","F","35","English"
"995","28",26,"horse.cow","cow","horse","or","and/or","right","or",2234,"11/18/2015","11:07","F","35","English"
"996","28",27,"bear.sheep","sheep","bear","or","and/noun","left","and",2026,"11/18/2015","11:07","F","35","English"
"997","28",28,"frog.turtle","turtle","frog","and","and/noun","left","and",1491,"11/18/2015","11:08","F","35","English"
"998","28",29,"bird.monkey","bird","monkey","noun","or/noun","right","noun",1188,"11/18/2015","11:08","F","35","English"
"999","28",30,"pig.goat","goat","pig","and","and/or","left","and",2017,"11/18/2015","11:08","F","35","English"
"1000","28",31,"cupcake.popsicle","cupcake","popsicle","noun","or/noun","right","noun",1195,"11/18/2015","11:08","F","35","English"
"1001","28",32,"drum.guitar","guitar","drum","and","and/or","left","and",1626,"11/18/2015","11:08","F","35","English"
"1002","28",33,"car.bus","bus","car","and","or/noun","left","or",2140,"11/18/2015","11:08","F","35","English"
"1003","28",34,"dog.cat","cat","dog","and","or/noun","left","or",1538,"11/18/2015","11:08","F","35","English"
"1004","28",35,"shorts.shirt","shorts","shirt","noun","and/noun","right","noun",1171,"11/18/2015","11:08","F","35","English"
"1005","28",36,"cookie.pretzel","pretzel","cookie","noun","and/or","right","or",1946,"11/18/2015","11:08","F","35","English"
"1006","29",1,"sock.shoe","sock","shoe","noun","and/or","right","or",12752,"11/18/2015","12:25","M","35","English"
"1007","29",2,"present.party_hat","party_hat","present","and","and/noun","left","and",946,"11/18/2015","12:25","M","35","English"
"1008","29",3,"horse.cow","horse","cow","or","or/noun","left","or",2761,"11/18/2015","12:25","M","35","English"
"1009","29",4,"cupcake.popsicle","cupcake","popsicle","or","or/noun","left","or",2275,"11/18/2015","12:25","M","35","English"
"1010","29",5,"tree.flower","flower","tree","noun","and/noun","right","noun",1191,"11/18/2015","12:25","M","35","English"
"1011","29",6,"bear.sheep","bear","sheep","noun","and/noun","right","noun",1012,"11/18/2015","12:25","M","35","English"
"1012","29",7,"carrot.strawberry","carrot","strawberry","or","and/noun","left","and",3182,"11/18/2015","12:25","M","35","English"
"1013","29",8,"banana.orange","orange","banana","or","and/or","left","and",26840,"11/18/2015","12:25","M","35","English"
"1014","29",9,"frog.turtle","turtle","frog","noun","and/or","left","and",1040,"11/18/2015","12:25","M","35","English"
"1015","29",10,"tiger.lion","tiger","lion","and","and/or","right","or",360,"11/18/2015","12:25","M","35","English"
"1016","29",11,"giraffe.elephant","elephant","giraffe","or","and/noun","right","noun",186,"11/18/2015","12:25","M","35","English"
"1017","29",12,"hat.mitten","mitten","hat","and","and/noun","left","and",344,"11/18/2015","12:26","M","35","English"
"1018","29",13,"cup.spoon","cup","spoon","or","or/noun","right","noun",229,"11/18/2015","12:26","M","35","English"
"1019","29",14,"shorts.shirt","shirt","shorts","or","and/noun","right","noun",284,"11/18/2015","12:26","M","35","English"
"1020","29",15,"clock.lamp","clock","lamp","and","or/noun","left","or",338,"11/18/2015","12:26","M","35","English"
"1021","29",16,"necklace.dress","necklace","dress","and","and/or","right","or",240,"11/18/2015","12:26","M","35","English"
"1022","29",17,"car.bus","bus","car","or","and/or","left","and",2073,"11/18/2015","12:26","M","35","English"
"1023","29",18,"butterfly.bee","butterfly","bee","and","and/or","left","and",1482,"11/18/2015","12:26","M","35","English"
"1024","29",19,"pencil.crayon","pencil","crayon","or","or/noun","left","or",1769,"11/18/2015","12:26","M","35","English"
"1025","29",20,"chicken.duck","chicken","duck","noun","and/or","right","or",7688,"11/18/2015","12:26","M","35","English"
"1026","29",21,"table.chair","table","chair","or","and/or","left","and",1844,"11/18/2015","12:26","M","35","English"
"1027","29",22,"dog.cat","cat","dog","and","or/noun","right","noun",497,"11/18/2015","12:26","M","35","English"
"1028","29",23,"purse.watch","purse","watch","noun","or/noun","right","noun",996,"11/18/2015","12:26","M","35","English"
"1029","29",24,"scissors.paintbrush","scissors","paintbrush","or","and/noun","left","and",23951,"11/18/2015","12:26","M","35","English"
"1030","29",25,"house.barn","barn","house","and","and/noun","left","and",1945,"11/18/2015","12:26","M","35","English"
"1031","29",26,"pig.goat","pig","goat","noun","or/noun","right","noun",1587,"11/18/2015","12:26","M","35","English"
"1032","29",27,"plane.boat","boat","plane","and","or/noun","left","or",1373,"11/18/2015","12:27","M","35","English"
"1033","29",28,"penguin.fish","fish","penguin","and","and/noun","left","and",1072,"11/18/2015","12:27","M","35","English"
"1034","29",29,"train.firetruck","train","firetruck","noun","and/noun","left","and",449,"11/18/2015","12:27","M","35","English"
"1035","29",30,"cookie.pretzel","pretzel","cookie","noun","and/or","left","and",378,"11/18/2015","12:27","M","35","English"
"1036","29",31,"apple.pear","pear","apple","and","and/or","right","or",264,"11/18/2015","12:27","M","35","English"
"1037","29",32,"comb.toothbrush","toothbrush","comb","and","or/noun","left","or",327,"11/18/2015","12:27","M","35","English"
"1038","29",33,"drum.guitar","guitar","drum","noun","or/noun","right","noun",220,"11/18/2015","12:27","M","35","English"
"1039","29",34,"plate.fork","fork","plate","noun","and/noun","right","noun",499,"11/18/2015","12:27","M","35","English"
"1040","29",35,"bird.monkey","monkey","bird","noun","or/noun","right","noun",1262,"11/18/2015","12:27","M","35","English"
"1041","29",36,"cake.donut","cake","donut","or","and/or","left","and",2250,"11/18/2015","12:27","M","35","English"
"1042","30",1,"butterfly.bee","bee","butterfly","and","or/noun","left","or",4638,"11/18/2015","13:17","M","55","English"
"1043","30",2,"table.chair","chair","table","or","and/noun","right","noun",13200,"11/18/2015","13:17","M","55","English"
"1044","30",3,"penguin.fish","penguin","fish","and","and/noun","left","and",7413,"11/18/2015","13:17","M","55","English"
"1045","30",4,"banana.orange","orange","banana","and","or/noun","left","or",8216,"11/18/2015","13:17","M","55","English"
"1046","30",5,"cupcake.popsicle","popsicle","cupcake","noun","and/or","right","or",7350,"11/18/2015","13:18","M","55","English"
"1047","30",6,"purse.watch","watch","purse","and","and/noun","left","and",17358,"11/18/2015","13:18","M","55","English"
"1048","30",7,"present.party_hat","present","party_hat","and","and/or","right","or",14666,"11/18/2015","13:18","M","55","English"
"1049","30",8,"clock.lamp","clock","lamp","or","or/noun","left","or",9890,"11/18/2015","13:18","M","55","English"
"1050","30",9,"pig.goat","goat","pig","and","or/noun","left","or",3106,"11/18/2015","13:18","M","55","English"
"1051","30",10,"sock.shoe","sock","shoe","noun","and/or","right","or",6634,"11/18/2015","13:18","M","55","English"
"1052","30",11,"cookie.pretzel","pretzel","cookie","and","or/noun","left","or",6793,"11/18/2015","13:19","M","55","English"
"1053","30",12,"cup.spoon","spoon","cup","noun","or/noun","right","noun",3638,"11/18/2015","13:19","M","55","English"
"1054","30",13,"plate.fork","fork","plate","noun","and/or","right","or",3020,"11/18/2015","13:19","M","55","English"
"1055","30",14,"house.barn","house","barn","or","or/noun","left","or",10342,"11/18/2015","13:19","M","55","English"
"1056","30",15,"drum.guitar","drum","guitar","or","and/or","right","or",3201,"11/18/2015","13:19","M","55","English"
"1057","30",16,"frog.turtle","turtle","frog","noun","or/noun","right","noun",4463,"11/18/2015","13:19","M","55","English"
"1058","30",17,"train.firetruck","train","firetruck","or","and/or","right","or",5735,"11/18/2015","13:19","M","55","English"
"1059","30",18,"hat.mitten","hat","mitten","and","and/noun","left","and",3804,"11/18/2015","13:19","M","55","English"
"1060","30",19,"bear.sheep","sheep","bear","noun","or/noun","right","noun",3133,"11/18/2015","13:19","M","55","English"
"1061","30",20,"apple.pear","apple","pear","or","and/noun","right","noun",16916,"11/18/2015","13:20","M","55","English"
"1062","30",21,"cake.donut","cake","donut","or","and/or","right","or",3491,"11/18/2015","13:20","M","55","English"
"1063","30",22,"car.bus","car","bus","and","and/or","right","or",6482,"11/18/2015","13:20","M","55","English"
"1064","30",23,"dog.cat","dog","cat","noun","and/noun","right","noun",22359,"11/18/2015","13:20","M","55","English"
"1065","30",24,"pencil.crayon","pencil","crayon","and","and/or","right","or",9365,"11/18/2015","13:20","M","55","English"
"1066","30",25,"scissors.paintbrush","scissors","paintbrush","and","and/or","right","or",4171,"11/18/2015","13:21","M","55","English"
"1067","30",26,"tiger.lion","lion","tiger","noun","and/noun","right","noun",2000,"11/18/2015","13:21","M","55","English"
"1068","30",27,"necklace.dress","necklace","dress","and","and/noun","left","and",4443,"11/18/2015","13:21","M","55","English"
"1069","30",28,"carrot.strawberry","carrot","strawberry","noun","or/noun","right","noun",2492,"11/18/2015","13:21","M","55","English"
"1070","30",29,"chicken.duck","chicken","duck","or","and/noun","right","noun",6710,"11/18/2015","13:21","M","55","English"
"1071","30",30,"giraffe.elephant","giraffe","elephant","or","and/or","right","or",4275,"11/18/2015","13:21","M","55","English"
"1072","30",31,"plane.boat","boat","plane","noun","and/or","right","or",3553,"11/18/2015","13:21","M","55","English"
"1073","30",32,"comb.toothbrush","toothbrush","comb","or","and/noun","right","noun",10306,"11/18/2015","13:21","M","55","English"
"1074","30",33,"horse.cow","horse","cow","noun","and/noun","right","noun",1603,"11/18/2015","13:21","M","55","English"
"1075","30",34,"tree.flower","tree","flower","or","or/noun","left","or",8470,"11/18/2015","13:21","M","55","English"
"1076","30",35,"shorts.shirt","shirt","shorts","or","or/noun","left","or",3907,"11/18/2015","13:21","M","55","English"
"1077","30",36,"bird.monkey","bird","monkey","noun","and/noun","right","noun",4568,"11/18/2015","13:22","M","55","English"
